site_domain,site_url,flow_direction,confinement,cross_origin,source_class,sink_class,database,store,record_key,identifier_key,identifier_value,identifier_value_hash,identifier_reason,identifier_entropy,changed_across_iterations,tracker_domain,request_url,request_method,request_domain,match_location,is_third_party,is_known_tracker,confidence
canva.com,https://canva.com,outflow,external,same_site,IDBObjectStore.get,fetch_url,analytics_event_v2,analytics_event_v2,064c8fa7-08e8-4b6d-ab9a-f71f86d1bc3a,F,https://www.canva.com/,ee76fbba779289eb,idb_key:F,3.66,,,https://ct.canva.com/g/collect?v=2&tid=G-EPWEMH6717&gtm=45g92e63b1v872399471z8812729902za20kzb812729902zd812729902&_p=1773515396787&gcd=13l3l3l3l1l1&npa=0&dma=0&cid=891003359.1773515399&ecid=1239050734&ul=en-us&sr=1280x720&_fplc=0&ur=PK-KP&uaa=x86&uab=64&uafvl=Chromium%3B143.0.7499.4%7CNot%2520A(Brand%3B24.0.0.0&uamb=0&uam=&uap=Windows&uapv=10.0&uaw=0&are=1&frm=0&pscdl=noapi&ec_mode=c&_eu=AAAAAAQ&sst.etld=google.com.pk&sst.tft=1773515396787&sst.lpc=174464048&sst.navt=n&sst.ude=0&sst.sw_exp=1&_gsid=KUN_q0Ln6m8ZnT7ADf0YRoNrgjV_WWZEew&_s=2&tag_exp=103116026~103200004~115938465~115938469~116024733~117484252&dl=https%3A%2F%2Fwww.canva.com%2F&dr=&dt=Canva%3A%20Visual%20Suite%20for%20Everyone&sid=1773515399&sct=1&seg=0&_tu=BA&en=custom.user.engagement&_c=1&gap.gtb=2&ep.gtm_web_details=GTM-TZPTKRR%20%7C%20345&ep.event_id=1773516006280_1773516009580104&ep.custom_dicbo=not%20set&ep.custom_consent_gtm_outbrain=yes&ep.custom_consent_gtm_fpc_rtid=yes&epn.custom_data_newSession2=0&ep.custom_device_category=desktop&ep.custom_event_name=custom.user.engagement&ep.custom_quantity=0&ep.custom_step=not%20set&ep.custom_user_type_by_user_id=guest&ep.event_action=no-value&ep.custom_data_newSession=yes&epn.custom_data_page=1&ep.custom_product_variant=web-2&ep.custom_country_code=PK&ep.custom_app_name=web&ep.custom_data_landingPageURL=https%3A%2F%2Fwww.canva.com%2F&_et=31&ep.user_data._tag_mode=MANUAL&tfd=10870&richsstsse,GET,ct.canva.com,url_decoded,False,False,LOW
canva.com,https://canva.com,outflow,external,same_site,IDBObjectStore.get,fetch_url,analytics_event_v2,analytics_event_v2,064c8fa7-08e8-4b6d-ab9a-f71f86d1bc3a,F,https://www.canva.com/,ee76fbba779289eb,idb_key:F,3.66,,,https://ct.canva.com/g/collect?v=2&tid=G-EPWEMH6717&gtm=45g92e63b1v872399471z8812729902za20kzb812729902zd812729902&_p=1773515396787&gcd=13l3l3l3l1l1&npa=0&dma=0&cid=891003359.1773515399&ecid=1239050734&ul=en-us&sr=1280x720&_fplc=0&ur=PK-KP&uaa=x86&uab=64&uafvl=Chromium%3B143.0.7499.4%7CNot%2520A(Brand%3B24.0.0.0&uamb=0&uam=&uap=Windows&uapv=10.0&uaw=0&are=1&frm=0&pscdl=noapi&ec_mode=c&_eu=AAAAAAQ&sst.etld=google.com.pk&sst.tft=1773515396787&sst.lpc=174464048&sst.navt=n&sst.ude=0&sst.sw_exp=1&_gsid=KUN_q0Ln6m8ZnT7ADf0YRoNrgjV_WWZEew&_s=3&tag_exp=103116026~103200004~115938465~115938469~116024733~117484252&dl=https%3A%2F%2Fwww.canva.com%2F&dr=&dt=Canva%3A%20Visual%20Suite%20for%20Everyone&sid=1773515399&sct=1&seg=0&_tu=BA&en=homepage_visit&_c=1&gap.gtb=2&ep.gtm_web_details=GTM-TZPTKRR%20%7C%20345&ep.event_id=1773516006280_1773516009580130&ep.custom_dicbo=not%20set&ep.custom_consent_gtm_outbrain=yes&ep.custom_consent_gtm_fpc_rtid=yes&epn.custom_data_newSession2=0&ep.custom_device_category=desktop&ep.custom_event_name=homepage&ep.custom_quantity=0&ep.custom_step=not%20set&ep.custom_user_type_by_user_id=guest&ep.event_action=visit&ep.custom_data_newSession=yes&epn.custom_data_page=1&ep.custom_product_variant=web-2&ep.custom_country_code=PK&ep.custom_app_name=web&ep.custom_data_landingPageURL=https%3A%2F%2Fwww.canva.com%2F&_et=1&ep.user_data._tag_mode=MANUAL&tfd=10873&richsstsse,GET,ct.canva.com,url_decoded,False,False,LOW
canva.com,https://canva.com,outflow,external,same_site,IDBObjectStore.get,fetch_url,analytics_event_v2,analytics_event_v2,064c8fa7-08e8-4b6d-ab9a-f71f86d1bc3a,F,https://www.canva.com/,ee76fbba779289eb,idb_key:F,3.66,,,https://ct.canva.com/g/collect?v=2&tid=G-EPWEMH6717&gtm=45g92e63b1v872399471z8812729902za20kzb812729902zd812729902&_p=1773515396787&gcd=13l3l3l3l1l1&npa=0&dma=0&cid=891003359.1773515399&ecid=1239050734&ul=en-us&sr=1280x720&_fplc=0&ur=PK-KP&uaa=x86&uab=64&uafvl=Chromium%3B143.0.7499.4%7CNot%2520A(Brand%3B24.0.0.0&uamb=0&uam=&uap=Windows&uapv=10.0&uaw=0&are=1&frm=0&pscdl=noapi&ec_mode=c&_eu=AAAAAAQ&sst.etld=google.com.pk&sst.tft=1773515396787&sst.lpc=174464048&sst.navt=n&sst.ude=0&sst.sw_exp=1&_gsid=KUN_q0Ln6m8ZnT7ADf0YRoNrgjV_WWZEew&_s=4&tag_exp=103116026~103200004~115938465~115938469~116024733~117484252&dl=https%3A%2F%2Fwww.canva.com%2F&dr=&dt=Canva%3A%20Visual%20Suite%20for%20Everyone&sid=1773515399&sct=1&seg=0&_tu=BA&en=new.user.engagement&gap.gtb=2&ep.gtm_web_details=GTM-TZPTKRR%20%7C%20345&ep.event_id=1773516006280_1773516009580159&ep.custom_dicbo=not%20set&ep.custom_consent_gtm_outbrain=yes&ep.custom_consent_gtm_fpc_rtid=yes&epn.custom_data_newSession2=1&ep.custom_device_category=desktop&ep.custom_event_name=new.user.engagement&ep.custom_quantity=0&ep.custom_step=not%20set&ep.custom_user_type_by_user_id=guest&ep.event_action=no-value&ep.custom_data_newSession=yes&epn.custom_data_page=1&ep.custom_product_variant=web-2&ep.custom_country_code=PK&ep.custom_app_name=web&ep.custom_data_landingPageURL=https%3A%2F%2Fwww.canva.com%2F&_et=2&ep.user_data._tag_mode=MANUAL&tfd=10877&richsstsse,GET,ct.canva.com,url_decoded,False,False,LOW
canva.com,https://canva.com,outflow,external,cross_site,IDBObjectStore.get,fetch_url,analytics_event_v2,analytics_event_v2,064c8fa7-08e8-4b6d-ab9a-f71f86d1bc3a,F,https://www.canva.com/,ee76fbba779289eb,idb_key:F,3.66,,,https://www.facebook.com/tr/?id=844585682227065&ev=ViewContent&dl=https%3A%2F%2Fwww.canva.com%2F&rl=&if=false&ts=1773515399545&sw=1280&sh=720&v=2.9.277&r=stable&ec=0&o=4125&fbp=fb.1.1773515399543.402021895126586397&ler=empty&cdl=API_unavailable&plt=9437.299999952316&it=1773515398896&coo=false&eid=1773516006280_177351600958064&tm=1&expv2[0]=pl0&expv2[1]=el3&expv2[2]=bc1&expv2[3]=ra0&expv2[4]=rp0&expv2[5]=ct2&expv2[6]=hf1&rqm=GET,GET,www.facebook.com,url_decoded,True,False,MEDIUM
canva.com,https://canva.com,outflow,external,cross_site,IDBObjectStore.get,fetch_url,analytics_event_v2,analytics_event_v2,064c8fa7-08e8-4b6d-ab9a-f71f86d1bc3a,F,https://www.canva.com/,ee76fbba779289eb,idb_key:F,3.66,,,https://www.facebook.com/privacy_sandbox/pixel/register/trigger/?id=844585682227065&ev=ViewContent&dl=https%3A%2F%2Fwww.canva.com%2F&rl=&if=false&ts=1773515399545&sw=1280&sh=720&v=2.9.277&r=stable&ec=0&o=4125&fbp=fb.1.1773515399543.402021895126586397&ler=empty&cdl=API_unavailable&plt=9437.299999952316&it=1773515398896&coo=false&eid=1773516006280_177351600958064&tm=1&expv2[0]=pl0&expv2[1]=el3&expv2[2]=bc1&expv2[3]=ra0&expv2[4]=rp0&expv2[5]=ct2&expv2[6]=hf1&rqm=FGET,GET,www.facebook.com,url_decoded,True,False,MEDIUM
canva.com,https://canva.com,outflow,external,cross_site,IDBObjectStore.get,fetch_url,analytics_event_v2,analytics_event_v2,064c8fa7-08e8-4b6d-ab9a-f71f86d1bc3a,F,https://www.canva.com/,ee76fbba779289eb,idb_key:F,3.66,,,https://www.googleadservices.com/pagead/conversion/804757079/?random=1462565852&fst=1773515399971&cv=10&fmt=7&label=5VqLCKW6taoBENe83v8C&bg=ffffff&guid=ON&u_w=1280&u_h=720&gtm=45g91e63b1v872399471z8812729902z9848341198za20kzb812729902zd812729902&rdp=1&dma=0&npa=0&gcd=13l3l3l3l1l1&uaa=x86&uab=64&uafvl=Chromium%3B143.0.7499.4%7CNot%2520A(Brand%3B24.0.0.0&uamb=0&uam=&uap=Windows&uapv=10.0&uaw=0&pscdl=noapi&url=https%3A%2F%2Fwww.canva.com%2F&tiba=Canva%3A%20Visual%20Suite%20for%20Everyone&data=event%3Dcustom.user.engagement%3Bgtm_web_details%3DGTM-TZPTKRR%20%7C%20345%3Bevent_id%3D1773516006280_1773516009580104%3Bcustom_dicbo%3Dnot%20set%3Bcustom_consent_gtm_outbrain%3Dyes%3Bcustom_consent_gtm_fpc_rtid%3Dyes%3Bcustom_data_newSession2%3D%3Bcustom_device_category%3Ddesktop%3Bcustom_event_name%3Dcustom.user.engagement%3Bcustom_quantity%3D0%3Bcustom_step%3Dnot%20set%3Bcustom_user_type_by_user_id%3Dguest%3Bevent_action%3Dno-value%3Bcustom_data_newSession%3Dyes%3Bcustom_data_page%3D1%3Bcustom_product_variant%3Dweb-2%3Bcustom_country_code%3DPK%3Bcustom_app_name%3Dweb%3Bcustom_data_landingPageURL%3Dhttps%3A%2F%2Fwww.canva.com%2F&bttype=purchase&ec_mode=c&mt=2&uip=121.52.146.0&tag_exp=103116026~103200004~115938465~115938469~116024733~116024736~117484252~117704210&_tu=BA&gap.gtb=2&s3p=1&_is_sw=f15s0t34,GET,www.googleadservices.com,url_decoded,True,False,MEDIUM
canva.com,https://canva.com,outflow,external,cross_site,IDBObjectStore.get,fetch_url,analytics_event_v2,analytics_event_v2,064c8fa7-08e8-4b6d-ab9a-f71f86d1bc3a,F,https://www.canva.com/,ee76fbba779289eb,idb_key:F,3.66,,,https://www.googleadservices.com/pagead/conversion/804757079/?random=1462565852&fst=1773515399971&cv=10&fmt=7&label=5VqLCKW6taoBENe83v8C&bg=ffffff&guid=ON&u_w=1280&u_h=720&gtm=45g91e63b1v872399471z8812729902z9848341198za20kzb812729902zd812729902&rdp=1&dma=0&npa=0&gcd=13l3l3l3l1l1&uaa=x86&uab=64&uafvl=Chromium%3B143.0.7499.4%7CNot%2520A(Brand%3B24.0.0.0&uamb=0&uam=&uap=Windows&uapv=10.0&uaw=0&pscdl=noapi&url=https%3A%2F%2Fwww.canva.com%2F&tiba=Canva%3A%20Visual%20Suite%20for%20Everyone&data=event%3Dcustom.user.engagement%3Bgtm_web_details%3DGTM-TZPTKRR%20%7C%20345%3Bevent_id%3D1773516006280_1773516009580104%3Bcustom_dicbo%3Dnot%20set%3Bcustom_consent_gtm_outbrain%3Dyes%3Bcustom_consent_gtm_fpc_rtid%3Dyes%3Bcustom_data_newSession2%3D%3Bcustom_device_category%3Ddesktop%3Bcustom_event_name%3Dcustom.user.engagement%3Bcustom_quantity%3D0%3Bcustom_step%3Dnot%20set%3Bcustom_user_type_by_user_id%3Dguest%3Bevent_action%3Dno-value%3Bcustom_data_newSession%3Dyes%3Bcustom_data_page%3D1%3Bcustom_product_variant%3Dweb-2%3Bcustom_country_code%3DPK%3Bcustom_app_name%3Dweb%3Bcustom_data_landingPageURL%3Dhttps%3A%2F%2Fwww.canva.com%2F&bttype=purchase&ec_mode=c&mt=1&value=0&uip=121.52.146.0&tag_exp=103116026~103200004~115938465~115938469~116024733~116024736~117484252~117704210&_tu=BA&gap.gtb=2&s3p=1&_is_sw=f15s0t34,GET,www.googleadservices.com,url_decoded,True,False,MEDIUM
canva.com,https://canva.com,outflow,external,cross_site,IDBObjectStore.get,fetch_url,analytics_event_v2,analytics_event_v2,064c8fa7-08e8-4b6d-ab9a-f71f86d1bc3a,F,https://www.canva.com/,ee76fbba779289eb,idb_key:F,3.66,,,https://ad.doubleclick.net/activity;src=9812343;type=paidm0;cat=canva0;ord=361731686;gtm=45g91e63b1v872399471z8812729902z9848341198za20kzb812729902zd812729902;dc_pre=1;dma=0;npa=0;gcd=13l3l3l3l1l1;uaa=x86;uab=64;uafvl=Chromium%3B143.0.7499.4%7CNot%2520A(Brand%3B24.0.0.0;uamb=0;uam=;uap=Windows;uapv=10.0;uaw=0;pscdl=noapi;tag_exp=103116026~103200004~115938465~115938469~116024733~116024736~117484252~117704210;_tu=BA;gap.gtb=2;s3p=1;_is_sw=f15s0t34;~oref=https%3A%2F%2Fwww.canva.com%2F?,GET,ad.doubleclick.net,url_decoded,True,False,MEDIUM
canva.com,https://canva.com,outflow,external,cross_site,IDBObjectStore.get,fetch_url,analytics_event_v2,analytics_event_v2,064c8fa7-08e8-4b6d-ab9a-f71f86d1bc3a,F,https://www.canva.com/,ee76fbba779289eb,idb_key:F,3.66,,,https://ad.doubleclick.net/activity;src=9812343;type=paidm0;cat=canva00;ord=748136166;gtm=45g91e63b1v872399471z8812729902z9848341198za20kzb812729902zd812729902;dc_pre=1;dma=0;npa=0;gcd=13l3l3l3l1l1;uaa=x86;uab=64;uafvl=Chromium%3B143.0.7499.4%7CNot%2520A(Brand%3B24.0.0.0;uamb=0;uam=;uap=Windows;uapv=10.0;uaw=0;pscdl=noapi;tag_exp=103116026~103200004~115938465~115938469~116024733~116024736~117484252~117704210;_tu=BA;gap.gtb=2;s3p=1;_is_sw=f15s0t34;~oref=https%3A%2F%2Fwww.canva.com%2F?,GET,ad.doubleclick.net,url_decoded,True,False,MEDIUM
canva.com,https://canva.com,outflow,external,cross_site,IDBObjectStore.get,fetch_url,analytics_event_v2,analytics_event_v2,064c8fa7-08e8-4b6d-ab9a-f71f86d1bc3a,F,https://www.canva.com/,ee76fbba779289eb,idb_key:F,3.66,,,https://www.googleadservices.com/pagead/conversion/804757079/?random=1151351099&fst=1773515399973&cv=10&fmt=7&label=5VqLCKW6taoBENe83v8C&bg=ffffff&guid=ON&u_w=1280&u_h=720&gtm=45g91e63b1v872399471z8812729902z9848341198za20kzb812729902zd812729902&rdp=1&dma=0&npa=0&gcd=13l3l3l3l1l1&uaa=x86&uab=64&uafvl=Chromium%3B143.0.7499.4%7CNot%2520A(Brand%3B24.0.0.0&uamb=0&uam=&uap=Windows&uapv=10.0&uaw=0&pscdl=noapi&url=https%3A%2F%2Fwww.canva.com%2F&tiba=Canva%3A%20Visual%20Suite%20for%20Everyone&data=event%3Dhomepage_visit%3Bgtm_web_details%3DGTM-TZPTKRR%20%7C%20345%3Bevent_id%3D1773516006280_1773516009580130%3Bcustom_dicbo%3Dnot%20set%3Bcustom_consent_gtm_outbrain%3Dyes%3Bcustom_consent_gtm_fpc_rtid%3Dyes%3Bcustom_data_newSession2%3D%3Bcustom_device_category%3Ddesktop%3Bcustom_event_name%3Dhomepage%3Bcustom_quantity%3D0%3Bcustom_step%3Dnot%20set%3Bcustom_user_type_by_user_id%3Dguest%3Bevent_action%3Dvisit%3Bcustom_data_newSession%3Dyes%3Bcustom_data_page%3D1%3Bcustom_product_variant%3Dweb-2%3Bcustom_country_code%3DPK%3Bcustom_app_name%3Dweb%3Bcustom_data_landingPageURL%3Dhttps%3A%2F%2Fwww.canva.com%2F&bttype=purchase&ec_mode=c&mt=2&uip=121.52.146.0&tag_exp=103116026~103200004~115938465~115938469~116024733~116024736~117484252&_tu=BA&gap.gtb=2&s3p=1&_is_sw=f15s0t38,GET,www.googleadservices.com,url_decoded,True,False,MEDIUM
